timestamp,demanda_real_m3,pred_xgboost_v3.0_(actual)_m3,pred_randomforest_m3,pred_lightgbm_m3
2025-07-08 15:00:00,13708.6964072792,14672.895728729609,14475.599252282715,14866.01898487637
2025-07-08 16:00:00,13014.356663558588,13930.409386244315,13472.277523594268,13876.038332708975
2025-07-08 17:00:00,13206.102421833199,12990.30433327091,13163.398347626446,13140.603664635091
2025-07-08 18:00:00,13449.174920529975,13417.282438840743,13317.7253671525,13222.11041570783
2025-07-08 19:00:00,14078.022720458921,12967.067242980598,13129.890636160064,13388.86785998
2025-07-08 20:00:00,14032.695962766104,12882.701020263892,12711.817558203582,13192.899264657717
2025-07-08 21:00:00,12971.401648998904,13110.187592403361,12958.800047722027,12612.732484902468
2025-07-08 22:00:00,12207.363104098993,12255.998291526965,12552.052482500527,11721.625963021545
2025-07-08 23:00:00,9274.050547505418,10179.367118017542,9572.824590464807,9658.729695301732
2025-07-09 00:00:00,10868.367879094298,8916.58642768563,8774.317995924092,8503.532756677665
2025-07-09 01:00:00,6547.599019232381,8480.890691107219,8406.493022765886,7862.436133283442
2025-07-09 02:00:00,7403.107840723023,8556.754756344348,7845.759364502212,7682.569762801559
2025-07-09 03:00:00,6885.843775871885,7716.938335583358,7120.860679494404,7262.265998965881
2025-07-09 04:00:00,6824.037948466794,7544.999410404016,7460.20807935802,7159.713096883
2025-07-09 05:00:00,8285.334691270305,8032.759081072136,7318.52211807097,7552.941305038206
2025-07-09 06:00:00,10374.748318065005,10205.793121547313,11686.911862357902,9981.447505940814
2025-07-09 07:00:00,12433.273882285994,11390.863568982439,12970.940206973006,10537.569330863493
2025-07-09 08:00:00,12828.19988252271,12964.76548431873,12721.197855131382,12044.69848610798
2025-07-09 09:00:00,14858.428238246594,13843.263144786239,14302.812812858916,13811.911461354362
2025-07-09 10:00:00,13934.267550982993,14796.492682592856,15449.095853793535,15006.376568685166
2025-07-09 11:00:00,15065.048720806799,15851.214556995405,15792.154595787106,17224.457774513587
2025-07-09 12:00:00,15615.0564598796,16041.021312447643,16058.068099610438,16990.402790646578
2025-07-09 13:00:00,15548.680279979697,16960.781945575116,16595.386526411843,17429.165359364364
2025-07-09 14:00:00,17249.39985216178,15436.711515381687,15357.168951822474,15540.257265528257
2025-07-09 15:00:00,16557.95991756493,15342.059397586627,15206.052732064285,15579.142661070135
2025-07-09 16:00:00,14069.6125723304,13547.686505980504,13768.903314254389,13985.372661223102
2025-07-09 17:00:00,13854.75822102719,12869.973545010012,13185.868242565006,13044.5524106409
2025-07-09 18:00:00,11532.029533638404,12824.728368176691,12878.043308492232,12638.24459742426
2025-07-09 19:00:00,13046.786248678607,12581.977281654694,12690.148461644418,12468.705274882172
2025-07-09 20:00:00,13518.618408737317,12488.855836204259,12510.570403562251,12856.101288098931
2025-07-09 21:00:00,12544.311014794777,12227.467855635197,12403.174047341432,12633.363001805596
2025-07-09 22:00:00,11156.008462984108,11148.904338749648,10584.454313004459,11536.64250863206
2025-07-09 23:00:00,9702.66291807309,9575.691469810063,9483.276303189476,9480.810577996424
2025-07-10 00:00:00,7527.345984704098,8295.413265277055,8347.93910203598,7956.825215498471
2025-07-10 01:00:00,8512.9408304783,8463.345513740305,8546.15328863123,8545.653729558899
2025-07-10 02:00:00,8079.481502144001,8370.706391825472,8309.912229243866,7943.18759910341
2025-07-10 03:00:00,6317.804506419188,6895.257966596749,6547.195651710202,6769.3477407473865
2025-07-10 04:00:00,6729.484017939612,6847.981242104422,6296.284941021845,6647.096404552414
2025-07-10 05:00:00,8042.73781356791,6980.685930321754,6677.484419098923,6849.67373154789
2025-07-10 06:00:00,17182.955841726787,13496.594208934559,15435.388369411183,13089.585365243733
2025-07-10 07:00:00,5933.457898113102,10444.010703164931,11564.22667542541,10238.11125245448
2025-07-10 08:00:00,13392.4569720256,12741.938591155425,13952.71602518738,12284.58539244991
2025-07-10 09:00:00,14864.985308812003,15102.954927246406,15257.086819720325,13528.173270462074
2025-07-10 10:00:00,24583.510984623303,16962.776177830398,14859.571182657679,17756.074652316547
2025-07-10 11:00:00,8123.474851833473,17522.684562711536,17060.712179419665,17323.046798894826
2025-07-10 12:00:00,17021.051377749038,17233.67932432029,17487.8061595626,19075.127807547713
2025-07-10 13:00:00,17188.850541645585,17795.436635972594,17512.290126332973,17804.07428694173
2025-07-10 14:00:00,16606.982019157123,14972.727979475954,14314.507962297272,16444.782316275967
2025-07-10 15:00:00,14845.67215921648,15610.248945727446,15957.705743775063,15734.733426880113
2025-07-10 16:00:00,15068.417702397492,16515.332214658127,16495.568022282736,15552.062167943233
2025-07-10 17:00:00,14336.680299796612,17192.46246717377,18294.168897147698,17026.35933314898
2025-07-10 18:00:00,12634.320136302693,16508.8618510389,17632.855599939365,16549.358359026024
2025-07-10 19:00:00,13127.783217847598,16596.11303243225,17553.164582610756,16235.95797208372
2025-07-10 20:00:00,13598.215238367911,16772.08326892629,17160.717815333577,16231.388306973877
2025-07-10 21:00:00,17105.647539611997,16357.284115019262,16751.380974767475,16423.01327812519
2025-07-10 22:00:00,7154.5792802203,11970.997898654357,11779.82463752784,13106.139613371692
2025-07-10 23:00:00,9185.048199950697,9957.219280606745,8938.343381790659,10077.224678158354
2025-07-11 00:00:00,5907.6897897212075,9795.700955901964,9328.172643632171,9608.54313347074
2025-07-11 01:00:00,7154.449720225588,9047.913711509393,9914.647030255213,7820.390106361318
2025-07-11 02:00:00,11911.622614079082,7896.341494416529,8832.31978977369,6737.854906517535
2025-07-11 03:00:00,445.77673673612844,7927.941479313006,8340.729128820023,6511.312758268554
2025-07-11 04:00:00,5043.181014657472,5958.973014554665,5248.061649631069,5582.427057265461
2025-07-11 05:00:00,6492.703710062116,6261.848992063449,5520.304590162829,7498.906130836621
2025-07-11 06:00:00,8596.475486190106,9377.465091362357,10223.714285291104,9317.00872159443
2025-07-11 07:00:00,10700.466611668624,10662.789879225822,10829.559853954066,10242.810675424298
2025-07-11 08:00:00,11590.22906213548,13878.495875386065,12895.713913908998,12651.661859056916
2025-07-11 09:00:00,13475.269193767195,15164.750828098464,14632.95078719532,14783.311568601794
2025-07-11 10:00:00,15539.200219825208,15423.322419339584,16213.195389639188,16666.574522124214
2025-07-11 11:00:00,15823.596582783188,16455.468066290683,16739.074835118354,17503.93775406327
2025-07-11 12:00:00,16911.793170673318,17609.79791195908,17567.94049320263,18257.794804896625
2025-07-11 13:00:00,15145.6317587856,18193.52212694954,17679.782660901274,18285.33256564007
2025-07-11 14:00:00,16019.748979735294,15526.904943423453,15233.22999300174,15402.118235514128
2025-07-11 15:00:00,14795.680291644832,14914.462829845539,14960.23930046479,14657.149227144877
2025-07-11 16:00:00,13806.870709888433,13375.282453208716,13770.8206557159,13771.804362316052
2025-07-11 17:00:00,13946.874944943625,13279.199809562338,13358.540553693954,12550.006371770034
2025-07-11 18:00:00,12335.731728732895,12532.021599277718,12903.287340857552,12489.562908187703
2025-07-11 19:00:00,15302.974486341005,12171.053890252597,12645.52391420391,12078.92918167558
2025-07-11 20:00:00,10767.750037507276,12164.885686069678,12303.777529538722,12659.286877644916
2025-07-11 21:00:00,12003.50187598223,12100.49613761983,12009.770519609305,11930.039866596448
2025-07-11 22:00:00,10774.430473630004,10753.827720227986,10594.702957205722,10717.594962836547
2025-07-11 23:00:00,10329.334178335595,9157.05343368899,9372.092809278012,8940.738139681087
2025-07-12 00:00:00,7671.056345084773,8330.578206500144,8733.113139017778,7784.637714371083
2025-07-12 01:00:00,7371.640652792324,7687.062754532824,8270.391786719929,7413.129916327269
2025-07-12 02:00:00,6794.919796842805,7272.5741585861715,7535.081445632848,7014.369148447141
2025-07-12 03:00:00,6288.496041583994,7250.230287397492,6916.99508511131,6826.795484996778
2025-07-12 04:00:00,6521.871437555499,6992.764725741345,6576.800677351349,6418.1775562948615
2025-07-12 05:00:00,11433.576521029194,7494.242260804017,7302.260143889339,7815.260318896113
2025-07-12 06:00:00,6290.196498273832,8353.427627998613,6989.237795104972,8729.593905069529
2025-07-12 07:00:00,9837.851806459872,8092.114199609525,7282.962274775514,8147.733664137029
2025-07-12 08:00:00,9573.82524347182,10846.041076865411,10864.48096331001,11009.408708708532
2025-07-12 09:00:00,12280.113430670888,12315.14324580352,12236.870661522455,12530.643954053445
2025-07-12 10:00:00,15424.436141200997,15095.149789201487,15253.184197191973,14012.247014295734
2025-07-12 11:00:00,16855.585858637198,16633.827792813445,16835.075224067732,16012.417828627524
2025-07-12 12:00:00,18662.107395533498,16922.384650463307,17785.75104090921,16576.439971956745
2025-07-12 13:00:00,19093.131276348602,18706.832498064792,19267.313586066273,19864.83024651437
2025-07-12 14:00:00,18303.065526448077,17292.458754048384,16860.691151660034,16898.39445310671
2025-07-12 15:00:00,16119.101939231517,15682.186902087797,15500.274888233991,15782.966617201588
2025-07-12 16:00:00,14782.38365824931,15529.292505976962,14411.489007012975,15109.204185471903
2025-07-12 17:00:00,14168.722572816692,14622.074063354677,13957.305199702307,14058.580676954101
2025-07-12 18:00:00,16094.41825896662,16462.157640588404,16882.345399463316,14136.008875460011
2025-07-12 19:00:00,9824.072734268488,13619.516280850303,13319.323620894973,12075.160378412698
2025-07-12 20:00:00,11484.045070576181,13569.413416719015,13126.569985587055,12426.008145289772
2025-07-12 21:00:00,11550.726347827444,13173.326844606509,12719.044938432087,11615.778000317005
2025-07-12 22:00:00,10593.316909042369,11971.711902233095,11139.495573128153,10820.211790822235
2025-07-12 23:00:00,9883.531185863403,10083.713607657586,9647.786716449064,9204.86636292252
2025-07-13 00:00:00,6903.695244764229,8732.43950380365,9458.873046720046,8264.418828572865
2025-07-13 01:00:00,8960.48332820028,8291.644910348286,9341.410992558913,7953.578300193649
2025-07-13 02:00:00,5389.6796064010705,7603.826618935823,7563.578724798225,6958.407792534696
2025-07-13 03:00:00,6618.8522347546,8127.433616895612,7651.832176532093,7505.631253832222
2025-07-13 04:00:00,6763.356712022622,7404.470290387388,6566.086929322291,7354.922638466922
2025-07-13 05:00:00,8525.4807548592,8010.604674429416,7276.437960852403,8877.815676822407
2025-07-13 06:00:00,9811.228133730405,8809.306400327252,7532.16452776306,9328.648068987963
2025-07-13 07:00:00,5960.614848416804,8397.293261227689,8779.515122670791,8005.8520586150935
2025-07-13 08:00:00,9496.764866082773,9272.841676746557,8920.219778670627,9135.089111115441
2025-07-13 09:00:00,11265.768491884217,10723.264896820061,12174.982556343164,11167.803990075688
2025-07-13 10:00:00,13093.936657952807,14634.323811576223,14150.80673169513,13410.67163699214
2025-07-13 11:00:00,15782.032706202071,15518.938191507896,16877.82784575501,14075.057153941107
2025-07-13 12:00:00,17970.793024997616,16977.719143438953,17711.618343463473,16768.38434862054
2025-07-13 13:00:00,20291.071452809,17842.111947608708,17229.114622915098,16639.174230678946
2025-07-13 14:00:00,16022.924099641114,17085.784973721766,16537.788786384874,16422.207321571266
2025-07-13 15:00:00,14158.804724685291,15812.963997072164,15459.018940845814,15420.466127572128
2025-07-13 16:00:00,14923.551554975405,14023.962734499033,14307.989964143297,13759.163079114525
2025-07-13 17:00:00,13762.369473847994,12975.632750321629,12639.118585949589,12888.51070772674
2025-07-13 18:00:00,13230.96239976709,12662.043517297705,12347.121778161356,12389.11461826884
2025-07-13 19:00:00,13607.411581341414,12563.470622150968,12276.783972874482,12389.11461826884
2025-07-13 20:00:00,13196.398818328196,12259.709747300745,12335.92312458859,11649.797284401979
2025-07-13 21:00:00,14063.559027376108,12184.015052220688,12313.028129726805,11829.250058007801
2025-07-13 22:00:00,9557.045142051204,11160.88019898937,11167.711444525454,11124.416929047988
2025-07-13 23:00:00,8195.018288963876,9625.91959185195,9022.881150583991,9523.557049308556
2025-07-14 00:00:00,7903.039106318192,8214.476912438173,8619.03137477287,8071.933464841001
2025-07-14 01:00:00,7807.206151366627,7891.705998985797,8196.882201441202,7845.383329663146
2025-07-14 02:00:00,7623.001674500105,8232.148515932297,7809.226631804311,8042.475518810994
2025-07-14 03:00:00,7373.312594888199,7577.494760057651,7058.2854082092035,7515.6179540390685
2025-07-14 04:00:00,5732.442057151595,7323.828398413034,6513.252077581832,7312.491414405666
2025-07-14 05:00:00,9348.546589656697,8100.477746671859,6986.439942549107,8458.418559942445
2025-07-14 06:00:00,10501.81377672269,9922.954846979039,10964.866196238227,10293.377265875943
2025-07-14 07:00:00,12064.136760772217,10652.857753546159,10785.021258341554,10931.224118845515
2025-07-14 08:00:00,11877.2626076333,12187.321471970023,12376.221857386054,12004.48942320663
2025-07-14 09:00:00,15169.227631052174,14311.03455162036,14172.872428835315,14722.942010979392
2025-07-14 10:00:00,17265.288844456016,16677.949494986446,15774.071402993275,16918.68464122994
2025-07-14 11:00:00,16894.2582013993,16962.567778088694,16528.248190490445,17118.391804941428
2025-07-14 12:00:00,19413.921772434605,18022.65199084784,16930.80104917549,17471.67067866256
2025-07-14 13:00:00,14848.347259932514,17968.86947695014,17478.0785628036,18094.11682248451
2025-07-14 14:00:00,15320.783228302887,15335.15074792285,15436.57889479822,15261.234766954742
2025-07-14 15:00:00,13412.593508141592,15212.869296403089,15041.997430238416,14857.780347884604
2025-07-14 16:00:00,12322.03512846728,13260.625708890046,13352.754180573176,13386.552496875753
2025-07-14 17:00:00,12597.09133271372,12589.886052769256,13079.656596144407,12699.266573252191
2025-07-14 18:00:00,13094.099482255002,12447.885708884161,12922.176304770337,12656.045944682086
2025-07-14 19:00:00,12838.561807608803,12168.588217902194,12354.548945176826,12202.767414391039
2025-07-14 20:00:00,12296.184499688816,11981.426959201783,12112.457703731243,11986.748064025674
2025-07-14 21:00:00,13698.511956678387,11628.256518560082,11920.774445592235,11364.824596372142
2025-07-14 22:00:00,9065.311207000494,10875.347472262654,10527.859059680353,10454.673070920404
2025-07-14 23:00:00,10946.950336924501,9191.279518977553,9137.046975020497,8677.178694257529
2025-07-15 00:00:00,7453.306671980728,8012.360246943499,7491.3286459246965,7598.964178075023
2025-07-15 01:00:00,2522.7658402543766,6171.732392446906,5207.68821270728,6404.673204602971
2025-07-15 02:00:00,6287.946813411429,5977.134574020932,5136.725407215855,5826.09747884383
2025-07-15 03:00:00,6175.702398938176,6650.072336768174,5730.857203930585,5849.224627570791
