timestamp,demanda_real_m3,pred_xgboost_v3.0_(actual)_m3,pred_randomforest_m3,pred_lightgbm_m3
2025-09-13 11:00:00,17359.964917538593,16601.75283203125,15619.496923107903,16840.03896585944
2025-09-13 12:00:00,19578.173905546613,19249.35078125,19587.024149392233,19216.916219097104
2025-09-13 13:00:00,19269.241850530772,19022.91259765625,19127.458562838317,19048.018321339947
2025-09-13 14:00:00,18228.31579862962,17823.4515625,17982.408318747035,17758.26028407332
2025-09-13 15:00:00,16796.798856085006,16874.4931640625,16825.897652180724,16997.04504279086
2025-09-13 16:00:00,14763.102904798297,14818.76015625,14718.595255470038,14685.672139958275
2025-09-13 17:00:00,15361.543102690805,15157.107421875,15248.380967651676,15281.085746771394
2025-09-13 18:00:00,14369.283176630794,14572.100341796875,14424.246600567809,14443.15490046993
2025-09-13 19:00:00,13746.936153472798,13811.900805664063,13767.914029032932,13778.173351992637
2025-09-13 20:00:00,12475.27553830991,12594.200512695312,12541.046542854545,12645.661025037049
2025-09-13 21:00:00,11143.46091805069,11158.936975097657,11161.737836326813,11298.259651345414
2025-09-13 22:00:00,12231.538728864703,12005.704116821289,12126.996111887693,11963.022509433928
2025-09-13 23:00:00,7301.5405207890035,7235.892382812501,7881.660649682459,7970.832586928393
2025-09-14 00:00:00,8201.57300882649,8204.989160156249,8218.664258785928,8219.871583524786
2025-09-14 01:00:00,7229.59173382752,7084.574023437501,7185.913219172408,7100.3032391611505
2025-09-14 02:00:00,5689.835455610679,5717.48974609375,5760.80429772488,5641.398365687359
2025-09-14 03:00:00,8134.348955980813,7692.831884765625,7839.511113976081,7738.838576860866
2025-09-14 04:00:00,4284.684287325177,4528.465625000001,4461.183162606729,4242.272476570333
2025-09-14 05:00:00,6098.404002567913,6170.78955078125,6106.162860653202,6225.401498204311
2025-09-14 06:00:00,6620.881390512286,6612.960546875,6631.61660956927,6822.881766407341
2025-09-14 07:00:00,5829.26258437322,5819.584667968749,6178.788973638465,5958.519225633961
2025-09-14 08:00:00,8120.56087679562,8447.46689453125,8491.647926479203,8490.67385266396
2025-09-14 09:00:00,11916.752847294982,11439.744982910157,11682.188790138063,11893.502998020427
2025-09-14 10:00:00,15491.893801866687,15660.650244140625,15075.873946572043,15300.495695376798
2025-09-14 11:00:00,18245.211084713716,18128.90615234375,18112.49160250649,18061.77907042177
2025-09-14 12:00:00,19459.703750433513,19231.57685546875,19324.876803513787,19415.730689551096
2025-09-14 13:00:00,20798.016974649072,20591.9501953125,20541.355009124243,20052.102148739108
2025-09-14 14:00:00,15668.705109936529,16016.76455078125,15880.858514874904,15833.486372086949
2025-09-14 15:00:00,15492.128428525582,15536.738525390625,15590.270097901639,15855.905887589224
2025-09-14 16:00:00,14642.471400993973,14719.660302734375,14596.99123928685,14580.634673118435
2025-09-14 17:00:00,13562.953593280326,13552.176025390625,13655.893776324352,13542.581042779531
