timestamp,y_real,y_pred,residuos,residuos_abs,residuos_pct
2025-09-09 14:00:00+00:00,-4704.55,-4643.03,-61.53,61.53,1.31
2025-09-09 15:00:00+00:00,-2033.68,-2249.54,215.86,215.86,-10.61
2025-09-09 16:00:00+00:00,-2152.79,-1670.75,-482.05,482.05,22.39
2025-09-09 17:00:00+00:00,-1276.13,-1543.56,267.42,267.42,-20.96
2025-09-09 18:00:00+00:00,-1293.97,-1313.10,19.13,19.13,-1.48
2025-09-09 19:00:00+00:00,-2662.67,-2757.80,95.13,95.13,-3.57
2025-09-09 20:00:00+00:00,-1063.46,-1016.03,-47.44,47.44,4.46
2025-09-09 21:00:00+00:00,-1130.65,-945.88,-184.77,184.77,16.34
2025-09-09 22:00:00+00:00,-6242.28,-5638.03,-604.25,604.25,9.68
2025-09-09 23:00:00+00:00,9243.71,8527.61,716.11,716.11,7.75
2025-09-10 00:00:00+00:00,4145.98,4272.69,-126.70,126.70,-3.06
2025-09-10 01:00:00+00:00,3803.11,4284.97,-481.86,481.86,-12.67
2025-09-10 02:00:00+00:00,8402.92,8357.81,45.12,45.12,0.54
2025-09-10 03:00:00+00:00,5507.58,5975.54,-467.96,467.96,-8.50
2025-09-10 04:00:00+00:00,5318.49,5476.31,-157.82,157.82,-2.97
2025-09-10 05:00:00+00:00,5140.67,5013.42,127.25,127.25,2.48
2025-09-10 06:00:00+00:00,3115.60,2996.04,119.56,119.56,3.84
2025-09-10 07:00:00+00:00,-1303.57,-1133.48,-170.10,170.10,13.05
2025-09-10 08:00:00+00:00,-534.28,-840.67,306.39,306.39,-57.35
2025-09-10 09:00:00+00:00,-228.98,-356.28,127.30,127.30,-55.59
2025-09-10 10:00:00+00:00,-3369.16,-3465.33,96.17,96.17,-2.85
2025-09-10 11:00:00+00:00,-4575.37,-4744.92,169.55,169.55,-3.71
2025-09-10 12:00:00+00:00,-4008.65,-4066.93,58.28,58.28,-1.45
2025-09-10 13:00:00+00:00,-5586.82,-5453.13,-133.68,133.68,2.39
2025-09-10 14:00:00+00:00,-3922.50,-4078.34,155.83,155.83,-3.97
2025-09-10 15:00:00+00:00,-1945.31,-2297.71,352.40,352.40,-18.12
2025-09-10 16:00:00+00:00,-1252.33,-1642.53,390.20,390.20,-31.16
2025-09-10 17:00:00+00:00,-8398.47,-8408.65,10.18,10.18,-0.12
2025-09-10 18:00:00+00:00,3550.93,3395.34,155.59,155.59,4.38
2025-09-10 19:00:00+00:00,-336.03,-861.40,525.37,525.37,-156.34
2025-09-10 20:00:00+00:00,-2057.50,-2300.47,242.96,242.96,-11.81
2025-09-10 21:00:00+00:00,-1188.80,-1757.79,568.99,568.99,-47.86
2025-09-10 22:00:00+00:00,802.37,567.98,234.40,234.40,29.21
2025-09-10 23:00:00+00:00,1318.47,1387.34,-68.87,68.87,-5.22
2025-09-11 00:00:00+00:00,5940.02,5423.24,516.79,516.79,8.70
2025-09-11 01:00:00+00:00,3093.57,3664.51,-570.95,570.95,-18.46
2025-09-11 02:00:00+00:00,7670.45,7730.97,-60.52,60.52,-0.79
2025-09-11 03:00:00+00:00,7639.24,7962.71,-323.47,323.47,-4.23
2025-09-11 04:00:00+00:00,5194.80,5552.30,-357.51,357.51,-6.88
2025-09-11 05:00:00+00:00,4452.54,4438.78,13.76,13.76,0.31
2025-09-11 06:00:00+00:00,2373.50,2273.00,100.49,100.49,4.23
2025-09-11 07:00:00+00:00,2060.96,1814.34,246.61,246.61,11.97
2025-09-11 08:00:00+00:00,-1007.02,-789.59,-217.43,217.43,21.59
2025-09-11 09:00:00+00:00,-2464.19,-2588.62,124.42,124.42,-5.05
2025-09-11 10:00:00+00:00,-3667.73,-3560.73,-107.01,107.01,2.92
2025-09-11 11:00:00+00:00,-6118.49,-5630.26,-488.24,488.24,7.98
2025-09-11 12:00:00+00:00,-2307.27,-2613.35,306.08,306.08,-13.27
2025-09-11 13:00:00+00:00,-9585.00,-9181.64,-403.36,403.36,4.21
2025-09-11 14:00:00+00:00,1399.99,617.84,782.15,782.15,55.87
2025-09-11 15:00:00+00:00,-2795.99,-2904.61,108.62,108.62,-3.88
2025-09-11 16:00:00+00:00,-1396.30,-1828.15,431.84,431.84,-30.93
2025-09-11 17:00:00+00:00,-2085.06,-2441.47,356.40,356.40,-17.09
2025-09-11 18:00:00+00:00,-1000.46,-1467.15,466.68,466.68,-46.65
2025-09-11 19:00:00+00:00,-2348.45,-3083.96,735.51,735.51,-31.32
2025-09-11 20:00:00+00:00,-3379.73,-3923.56,543.82,543.82,-16.09
2025-09-11 21:00:00+00:00,619.24,59.74,559.49,559.49,90.35
2025-09-11 22:00:00+00:00,445.65,-76.64,522.29,522.29,117.20
2025-09-11 23:00:00+00:00,2086.73,2234.03,-147.30,147.30,-7.06
2025-09-12 00:00:00+00:00,3081.96,3086.25,-4.29,4.29,-0.14
2025-09-12 01:00:00+00:00,4688.25,4697.29,-9.04,9.04,-0.19
2025-09-12 02:00:00+00:00,5527.68,5506.42,21.26,21.26,0.38
2025-09-12 03:00:00+00:00,5098.88,5303.65,-204.77,204.77,-4.02
2025-09-12 04:00:00+00:00,4088.68,4152.19,-63.51,63.51,-1.55
2025-09-12 05:00:00+00:00,4940.68,4838.53,102.15,102.15,2.07
2025-09-12 06:00:00+00:00,2361.03,2407.83,-46.80,46.80,-1.98
2025-09-12 07:00:00+00:00,-356.97,-548.41,191.43,191.43,-53.63
2025-09-12 08:00:00+00:00,-2604.23,-2896.35,292.13,292.13,-11.22
2025-09-12 09:00:00+00:00,-9840.09,-10528.57,688.49,688.49,-7.00
2025-09-12 10:00:00+00:00,1263.78,702.76,561.02,561.02,44.39
2025-09-12 11:00:00+00:00,-4277.03,-4528.50,251.47,251.47,-5.88
2025-09-12 12:00:00+00:00,-5100.03,-4801.00,-299.02,299.02,5.86
2025-09-12 13:00:00+00:00,-1743.51,-2886.19,1142.68,1142.68,-65.54
2025-09-12 14:00:00+00:00,-4054.45,-4271.66,217.21,217.21,-5.36
2025-09-12 15:00:00+00:00,-3467.76,-3561.14,93.38,93.38,-2.69
2025-09-12 16:00:00+00:00,-1016.07,-1495.87,479.79,479.79,-47.22
2025-09-12 17:00:00+00:00,-1758.89,-2158.74,399.84,399.84,-22.73
2025-09-12 18:00:00+00:00,-1516.75,-1858.75,342.00,342.00,-22.55
2025-09-12 19:00:00+00:00,663.92,294.53,369.38,369.38,55.64
2025-09-12 20:00:00+00:00,-222.53,-151.05,-71.48,71.48,32.12
2025-09-12 21:00:00+00:00,-4250.67,-4025.92,-224.74,224.74,5.29
2025-09-12 22:00:00+00:00,5620.06,5324.26,295.80,295.80,5.26
2025-09-12 23:00:00+00:00,2698.15,2819.95,-121.80,121.80,-4.51
2025-09-13 00:00:00+00:00,4075.85,4197.23,-121.38,121.38,-2.98
2025-09-13 01:00:00+00:00,5746.47,5760.76,-14.28,14.28,-0.25
2025-09-13 02:00:00+00:00,3684.51,4165.34,-480.84,480.84,-13.05
2025-09-13 03:00:00+00:00,6927.55,6858.78,68.77,68.77,0.99
2025-09-13 04:00:00+00:00,4508.21,5007.84,-499.63,499.63,-11.08
2025-09-13 05:00:00+00:00,6025.66,6039.47,-13.81,13.81,-0.23
2025-09-13 06:00:00+00:00,6600.93,6453.55,147.39,147.39,2.23
2025-09-13 07:00:00+00:00,4940.09,5018.76,-78.67,78.67,-1.59
2025-09-13 08:00:00+00:00,1471.65,1554.81,-83.16,83.16,-5.65
2025-09-13 11:00:00+00:00,-5584.36,-4728.52,-855.84,855.84,15.33
2025-09-13 12:00:00+00:00,-7813.37,-7962.41,149.04,149.04,-1.91
2025-09-13 13:00:00+00:00,-7443.24,-7315.03,-128.22,128.22,1.72
2025-09-13 14:00:00+00:00,-6434.72,-6028.46,-406.26,406.26,6.31
2025-09-13 15:00:00+00:00,-4988.80,-5155.98,167.18,167.18,-3.35
2025-09-13 16:00:00+00:00,-2951.50,-3350.60,399.10,399.10,-13.52
2025-09-13 17:00:00+00:00,-3535.54,-3821.20,285.66,285.66,-8.08
2025-09-13 18:00:00+00:00,-2543.28,-2723.59,180.31,180.31,-7.09
2025-09-13 19:00:00+00:00,-1913.74,-2207.53,293.79,293.79,-15.35
2025-09-13 20:00:00+00:00,-638.48,-1408.89,770.42,770.42,-120.67
2025-09-13 21:00:00+00:00,686.14,28.77,657.37,657.37,95.81
2025-09-13 22:00:00+00:00,-423.54,-799.70,376.16,376.16,-88.81
2025-09-13 23:00:00+00:00,4522.66,4715.94,-193.28,193.28,-4.27
2025-09-14 00:00:00+00:00,3601.03,3652.11,-51.09,51.09,-1.42
2025-09-14 01:00:00+00:00,4567.61,4707.37,-139.76,139.76,-3.06
2025-09-14 02:00:00+00:00,6100.16,6062.67,37.50,37.50,0.61
2025-09-14 03:00:00+00:00,3625.05,4251.40,-626.35,626.35,-17.28
2025-09-14 04:00:00+00:00,6936.52,6806.92,129.60,129.60,1.87
2025-09-14 05:00:00+00:00,5421.60,5361.82,59.78,59.78,1.10
2025-09-14 06:00:00+00:00,5147.52,5020.51,127.01,127.01,2.47
2025-09-14 07:00:00+00:00,5971.54,5833.96,137.58,137.58,2.30
2025-09-14 08:00:00+00:00,3629.84,3255.31,374.52,374.52,10.32
2025-09-14 09:00:00+00:00,-155.55,358.68,-514.24,514.24,330.59
2025-09-14 10:00:00+00:00,-3723.49,-3680.76,-42.73,42.73,1.15
2025-09-14 11:00:00+00:00,-6469.61,-6019.77,-449.84,449.84,6.95
2025-09-14 12:00:00+00:00,-7694.90,-7267.55,-427.35,427.35,5.55
2025-09-14 13:00:00+00:00,-8972.02,-8768.31,-203.70,203.70,2.27
2025-09-14 14:00:00+00:00,-3875.11,-4203.46,328.36,328.36,-8.47
2025-09-14 15:00:00+00:00,-3684.13,-3809.40,125.27,125.27,-3.40
2025-09-14 16:00:00+00:00,-2830.87,-3184.43,353.56,353.56,-12.49
2025-09-14 17:00:00+00:00,-1736.95,-2128.72,391.77,391.77,-22.55
2025-09-14 18:00:00+00:00,-5559.23,-5818.41,259.18,259.18,-4.66
2025-09-14 19:00:00+00:00,1335.12,531.68,803.44,803.44,60.18
2025-09-14 20:00:00+00:00,1309.93,610.52,699.41,699.41,53.39
2025-09-14 21:00:00+00:00,-219.63,-398.38,178.75,178.75,-81.39
2025-09-14 22:00:00+00:00,478.46,286.76,191.70,191.70,40.07
2025-09-14 23:00:00+00:00,3711.45,4153.77,-442.32,442.32,-11.92
2025-09-15 00:00:00+00:00,3892.16,3885.96,6.20,6.20,0.16
2025-09-15 01:00:00+00:00,3930.06,4387.46,-457.40,457.40,-11.64
2025-09-15 02:00:00+00:00,4273.53,4445.73,-172.20,172.20,-4.03
2025-09-15 03:00:00+00:00,8538.05,8349.90,188.14,188.14,2.20
2025-09-15 04:00:00+00:00,5042.09,5295.96,-253.87,253.87,-5.03
2025-09-15 05:00:00+00:00,3864.29,4254.93,-390.63,390.63,-10.11
2025-09-15 06:00:00+00:00,4730.06,4426.26,303.80,303.80,6.42
2025-09-15 07:00:00+00:00,965.63,1214.44,-248.81,248.81,-25.77
2025-09-15 08:00:00+00:00,-363.10,-486.64,123.53,123.53,-34.02
2025-09-15 09:00:00+00:00,-4967.47,-4167.22,-800.25,800.25,16.11
2025-09-15 10:00:00+00:00,-5180.40,-5133.77,-46.63,46.63,0.90
2025-09-15 11:00:00+00:00,-6347.17,-6507.03,159.86,159.86,-2.52
2025-09-15 12:00:00+00:00,-13102.88,-13920.54,817.66,817.66,-6.24
2025-09-15 13:00:00+00:00,1110.95,734.71,376.24,376.24,33.87
2025-09-15 14:00:00+00:00,-4436.75,-4735.77,299.02,299.02,-6.74
2025-09-15 15:00:00+00:00,-4779.49,-4699.99,-79.50,79.50,1.66
2025-09-15 16:00:00+00:00,-3810.76,-3947.68,136.92,136.92,-3.59
2025-09-15 17:00:00+00:00,-1787.07,-1928.62,141.55,141.55,-7.92
2025-09-15 18:00:00+00:00,-1889.58,-2079.07,189.49,189.49,-10.03
2025-09-15 19:00:00+00:00,-1522.74,-2072.32,549.58,549.58,-36.09
2025-09-15 21:00:00+00:00,46.15,-14.86,61.02,61.02,132.21
2025-09-15 22:00:00+00:00,71.66,50.01,21.64,21.64,30.21
2025-09-15 23:00:00+00:00,117.54,-66.31,183.84,183.84,156.41
2025-09-16 00:00:00+00:00,163.47,37.93,125.54,125.54,76.80
2025-09-16 03:00:00+00:00,2067.78,1243.75,824.03,824.03,39.85
2025-09-16 04:00:00+00:00,12007.49,11774.64,232.85,232.85,1.94
2025-09-16 05:00:00+00:00,2806.77,2938.97,-132.20,132.20,-4.71
2025-09-16 06:00:00+00:00,3793.81,3231.10,562.71,562.71,14.83
2025-09-16 07:00:00+00:00,1317.51,1325.35,-7.84,7.84,-0.60
2025-09-16 08:00:00+00:00,2674.86,2741.00,-66.14,66.14,-2.47
2025-09-16 09:00:00+00:00,-4584.73,-3852.12,-732.61,732.61,15.98
2025-09-16 10:00:00+00:00,-4598.44,-4355.80,-242.64,242.64,5.28
2025-09-16 11:00:00+00:00,-3298.87,-3612.33,313.47,313.47,-9.50
2025-09-16 12:00:00+00:00,-9551.66,-8772.46,-779.20,779.20,8.16
2025-09-16 13:00:00+00:00,-562.08,-1844.22,1282.14,1282.14,-228.11
2025-09-16 14:00:00+00:00,-3711.72,-4186.36,474.63,474.63,-12.79
2025-09-16 15:00:00+00:00,-3194.15,-2938.98,-255.17,255.17,7.99
2025-09-16 16:00:00+00:00,-1685.61,-2125.65,440.03,440.03,-26.11
2025-09-16 17:00:00+00:00,-2036.51,-2320.64,284.14,284.14,-13.95
2025-09-16 18:00:00+00:00,-2176.18,-2260.19,84.02,84.02,-3.86
2025-09-16 19:00:00+00:00,-1480.75,-1685.03,204.27,204.27,-13.80
2025-09-16 20:00:00+00:00,802.20,394.30,407.90,407.90,50.85
2025-09-16 21:00:00+00:00,-137.87,-343.26,205.40,205.40,-148.98
2025-09-16 22:00:00+00:00,-813.48,-612.55,-200.92,200.92,24.70
2025-09-16 23:00:00+00:00,3508.41,3307.45,200.96,200.96,5.73
2025-09-17 00:00:00+00:00,4189.96,4076.88,113.08,113.08,2.70
2025-09-17 01:00:00+00:00,3097.91,3585.33,-487.42,487.42,-15.73
2025-09-17 02:00:00+00:00,7421.99,7395.90,26.10,26.10,0.35
2025-09-17 03:00:00+00:00,6310.25,6686.38,-376.13,376.13,-5.96
2025-09-17 04:00:00+00:00,3950.61,4660.88,-710.27,710.27,-17.98
2025-09-17 05:00:00+00:00,5185.10,5161.79,23.31,23.31,0.45
2025-09-17 06:00:00+00:00,4923.35,4923.08,0.27,0.27,0.01
2025-09-17 07:00:00+00:00,3002.18,3015.10,-12.91,12.91,-0.43
2025-09-17 08:00:00+00:00,-577.89,-414.52,-163.37,163.37,28.27
2025-09-17 09:00:00+00:00,-959.97,-978.39,18.41,18.41,-1.92
2025-09-17 10:00:00+00:00,-4338.87,-4284.91,-53.96,53.96,1.24
2025-09-17 11:00:00+00:00,-1712.45,-1866.81,154.37,154.37,-9.01
2025-09-17 12:00:00+00:00,-9732.29,-9115.62,-616.67,616.67,6.34
2025-09-17 13:00:00+00:00,517.40,-672.27,1189.68,1189.68,229.93
2025-09-17 14:00:00+00:00,-4369.46,-4083.81,-285.65,285.65,6.54
2025-09-17 15:00:00+00:00,-4154.77,-4012.14,-142.63,142.63,3.43
2025-09-17 16:00:00+00:00,-5125.32,-5124.70,-0.62,0.62,0.01
2025-09-17 17:00:00+00:00,-706.10,-1094.91,388.80,388.80,-55.06
2025-09-17 18:00:00+00:00,-2135.72,-2532.53,396.81,396.81,-18.58
2025-09-17 19:00:00+00:00,-6757.11,-6585.25,-171.85,171.85,2.54
2025-09-17 20:00:00+00:00,3865.60,3405.37,460.23,460.23,11.91
2025-09-17 21:00:00+00:00,-1334.86,-1910.48,575.62,575.62,-43.12
2025-09-17 22:00:00+00:00,-1026.79,-1047.55,20.76,20.76,-2.02
2025-09-17 23:00:00+00:00,3286.07,2897.43,388.64,388.64,11.83
2025-09-18 00:00:00+00:00,1045.00,1449.62,-404.62,404.62,-38.72
2025-09-18 01:00:00+00:00,3946.65,4043.10,-96.45,96.45,-2.44
2025-09-18 02:00:00+00:00,6706.11,6622.60,83.51,83.51,1.25
2025-09-18 03:00:00+00:00,4210.97,4423.69,-212.73,212.73,-5.05
2025-09-18 04:00:00+00:00,2772.02,3348.83,-576.81,576.81,-20.81
2025-09-18 05:00:00+00:00,4607.65,4570.49,37.16,37.16,0.81
2025-09-18 06:00:00+00:00,4583.49,4398.67,184.82,184.82,4.03
2025-09-18 07:00:00+00:00,5308.44,4829.90,478.54,478.54,9.01
2025-09-18 08:00:00+00:00,4676.35,4219.27,457.08,457.08,9.77
2025-09-18 09:00:00+00:00,-1720.71,-1471.72,-248.99,248.99,14.47
2025-09-18 10:00:00+00:00,-5767.41,-5858.40,90.99,90.99,-1.58
2025-09-18 11:00:00+00:00,-12621.88,-12060.92,-560.97,560.97,4.44
2025-09-18 12:00:00+00:00,-3185.35,-3826.66,641.31,641.31,-20.13
2025-09-18 13:00:00+00:00,-5072.02,-5335.20,263.18,263.18,-5.19
2025-09-18 14:00:00+00:00,-2198.29,-3064.66,866.37,866.37,-39.41
2025-09-18 15:00:00+00:00,-5348.52,-5304.11,-44.41,44.41,0.83
2025-09-18 16:00:00+00:00,2601.91,1591.42,1010.50,1010.50,38.84
2025-09-18 17:00:00+00:00,2219.50,1472.09,747.40,747.40,33.67
2025-09-18 18:00:00+00:00,419.30,2235.04,-1815.74,1815.74,-433.04
2025-09-18 19:00:00+00:00,-625.98,-818.26,192.28,192.28,-30.72
2025-09-18 20:00:00+00:00,-3809.27,-3841.13,31.86,31.86,-0.84
2025-09-18 21:00:00+00:00,4226.75,3987.64,239.12,239.12,5.66
2025-09-18 22:00:00+00:00,1084.26,1662.17,-577.91,577.91,-53.30
2025-09-18 23:00:00+00:00,1821.15,1837.24,-16.09,16.09,-0.88
2025-09-19 00:00:00+00:00,3053.10,3576.81,-523.71,523.71,-17.15
2025-09-19 01:00:00+00:00,-1907.58,-746.48,-1161.09,1161.09,60.87
2025-09-19 02:00:00+00:00,3050.72,2833.79,216.93,216.93,7.11
2025-09-19 03:00:00+00:00,11064.78,11160.28,-95.51,95.51,-0.86
2025-09-19 04:00:00+00:00,4491.92,4733.15,-241.23,241.23,-5.37
2025-09-19 05:00:00+00:00,4626.91,4690.26,-63.35,63.35,-1.37
2025-09-19 06:00:00+00:00,4242.54,4037.94,204.60,204.60,4.82
2025-09-19 07:00:00+00:00,5101.15,4720.12,381.04,381.04,7.47
2025-09-19 08:00:00+00:00,3190.68,3132.97,57.71,57.71,1.81
2025-09-19 09:00:00+00:00,-108.33,-24.57,-83.76,83.76,77.32
2025-09-19 10:00:00+00:00,-6199.33,-5582.33,-617.00,617.00,9.95
2025-09-19 11:00:00+00:00,-7707.85,-7527.28,-180.58,180.58,2.34
2025-09-19 12:00:00+00:00,-14902.38,-15357.23,454.85,454.85,-3.05
2025-09-19 13:00:00+00:00,790.78,344.90,445.87,445.87,56.38
2025-09-19 14:00:00+00:00,-4095.09,-4433.87,338.78,338.78,-8.27
2025-09-19 15:00:00+00:00,-2484.38,-3197.64,713.26,713.26,-28.71
2025-09-19 16:00:00+00:00,-1513.15,-2149.77,636.61,636.61,-42.07
2025-09-19 17:00:00+00:00,-2894.74,-3305.38,410.64,410.64,-14.19
2025-09-19 18:00:00+00:00,-907.41,-1751.18,843.77,843.77,-92.99
2025-09-19 19:00:00+00:00,1505.70,989.39,516.30,516.30,34.29
2025-09-19 20:00:00+00:00,-149.71,-220.41,70.70,70.70,-47.23
2025-09-19 21:00:00+00:00,333.28,-36.69,369.97,369.97,111.01
2025-09-19 22:00:00+00:00,1296.47,1488.62,-192.15,192.15,-14.82
2025-09-19 23:00:00+00:00,2259.96,2629.71,-369.75,369.75,-16.36
2025-09-20 00:00:00+00:00,3250.38,3114.06,136.32,136.32,4.19
2025-09-20 01:00:00+00:00,3188.96,3464.24,-275.28,275.28,-8.63
2025-09-20 02:00:00+00:00,4532.95,4914.35,-381.40,381.40,-8.41
2025-09-20 03:00:00+00:00,4838.84,4868.14,-29.30,29.30,-0.61
2025-09-20 04:00:00+00:00,4664.85,4822.78,-157.92,157.92,-3.39
2025-09-20 05:00:00+00:00,5294.77,5152.65,142.12,142.12,2.68
2025-09-20 06:00:00+00:00,4796.40,4622.51,173.89,173.89,3.63
2025-09-20 07:00:00+00:00,4161.75,3862.47,299.28,299.28,7.19
2025-09-20 08:00:00+00:00,-509.83,-176.09,-333.74,333.74,65.46
2025-09-20 09:00:00+00:00,2190.99,1399.92,791.07,791.07,36.11
2025-09-20 10:00:00+00:00,-1364.89,-1561.14,196.25,196.25,-14.38
2025-09-20 11:00:00+00:00,-2866.89,-2685.78,-181.11,181.11,6.32
2025-09-20 12:00:00+00:00,-4434.32,-4507.85,73.53,73.53,-1.66
2025-09-20 13:00:00+00:00,-4857.15,-4660.56,-196.59,196.59,4.05
2025-09-20 14:00:00+00:00,-4463.56,-4709.83,246.27,246.27,-5.52
2025-09-20 15:00:00+00:00,-4013.95,-4138.91,124.96,124.96,-3.11
2025-09-20 16:00:00+00:00,-2872.59,-3157.73,285.13,285.13,-9.93
2025-09-20 17:00:00+00:00,-1512.47,-2066.16,553.69,553.69,-36.61
2025-09-20 18:00:00+00:00,-1148.66,-1813.32,664.66,664.66,-57.86
2025-09-20 19:00:00+00:00,-612.30,-742.94,130.64,130.64,-21.34
2025-09-20 20:00:00+00:00,-2868.04,-2947.56,79.52,79.52,-2.77
2025-09-20 21:00:00+00:00,-412.59,-729.11,316.53,316.53,-76.72
2025-09-20 22:00:00+00:00,2689.41,2485.80,203.61,203.61,7.57
2025-09-20 23:00:00+00:00,1176.11,1523.54,-347.43,347.43,-29.54
2025-09-21 00:00:00+00:00,-231.38,729.23,-960.61,960.61,415.17
2025-09-21 01:00:00+00:00,5128.27,4880.25,248.02,248.02,4.84
2025-09-21 02:00:00+00:00,1224.86,1379.05,-154.19,154.19,-12.59
2025-09-21 03:00:00+00:00,5805.86,5773.01,32.85,32.85,0.57
2025-09-21 04:00:00+00:00,1027.90,1170.02,-142.12,142.12,-13.83
2025-09-21 05:00:00+00:00,5180.16,5163.23,16.93,16.93,0.33
2025-09-21 06:00:00+00:00,3802.32,3533.33,268.99,268.99,7.07
2025-09-21 07:00:00+00:00,3734.55,3544.48,190.06,190.06,5.09
2025-09-21 08:00:00+00:00,-4810.56,-4280.20,-530.36,530.36,11.02
2025-09-21 09:00:00+00:00,1789.55,1089.61,699.94,699.94,39.11
2025-09-21 10:00:00+00:00,-3814.43,-4001.59,187.16,187.16,-4.91
2025-09-21 11:00:00+00:00,-8719.22,-8916.72,197.50,197.50,-2.27
2025-09-21 12:00:00+00:00,-10437.26,-11207.54,770.29,770.29,-7.38
2025-09-21 13:00:00+00:00,-10977.57,-11701.71,724.15,724.15,-6.60
2025-09-21 14:00:00+00:00,-5522.41,-6919.86,1397.45,1397.45,-25.31
2025-09-21 15:00:00+00:00,-5090.87,-6218.70,1127.83,1127.83,-22.15
2025-09-21 16:00:00+00:00,-3026.45,-2954.97,-71.48,71.48,2.36
2025-09-21 17:00:00+00:00,-2817.90,-2956.72,138.82,138.82,-4.93
2025-09-21 18:00:00+00:00,-957.05,-611.22,-345.83,345.83,36.14
2025-09-21 19:00:00+00:00,-125.12,-560.02,434.89,434.89,-347.57
2025-09-21 20:00:00+00:00,-3150.85,-3306.26,155.41,155.41,-4.93
2025-09-21 21:00:00+00:00,904.62,661.98,242.64,242.64,26.82
2025-09-21 22:00:00+00:00,880.67,841.25,39.42,39.42,4.48
2025-09-21 23:00:00+00:00,2820.84,2221.42,599.42,599.42,21.25
2025-09-22 00:00:00+00:00,3168.37,3412.02,-243.65,243.65,-7.69
2025-09-22 01:00:00+00:00,5924.88,5962.71,-37.82,37.82,-0.64
2025-09-22 02:00:00+00:00,8402.03,8581.16,-179.13,179.13,-2.13
2025-09-22 03:00:00+00:00,5872.04,6239.96,-367.92,367.92,-6.27
2025-09-22 04:00:00+00:00,3930.94,4349.83,-418.88,418.88,-10.66
2025-09-22 05:00:00+00:00,2242.65,2502.59,-259.95,259.95,-11.59
2025-09-22 06:00:00+00:00,4428.01,3884.23,543.78,543.78,12.28
2025-09-22 07:00:00+00:00,1140.63,1466.05,-325.42,325.42,-28.53
2025-09-22 08:00:00+00:00,-2652.29,-2370.64,-281.64,281.64,10.62
2025-09-22 09:00:00+00:00,-1800.60,-1598.75,-201.85,201.85,11.21
2025-09-22 10:00:00+00:00,-2421.15,-2806.94,385.79,385.79,-15.93
2025-09-22 11:00:00+00:00,-4408.71,-4668.29,259.58,259.58,-5.89
2025-09-22 12:00:00+00:00,-5582.09,-5523.93,-58.16,58.16,1.04
2025-09-22 13:00:00+00:00,-4502.43,-4318.68,-183.75,183.75,4.08
2025-09-22 14:00:00+00:00,-3314.18,-3364.67,50.49,50.49,-1.52
2025-09-22 15:00:00+00:00,-3138.49,-2985.91,-152.58,152.58,4.86
2025-09-22 16:00:00+00:00,-5918.76,-5773.98,-144.78,144.78,2.45
2025-09-22 17:00:00+00:00,2886.89,2627.08,259.80,259.80,9.00
2025-09-22 18:00:00+00:00,-3656.23,-3817.86,161.63,161.63,-4.42
2025-09-22 19:00:00+00:00,-434.65,-221.95,-212.69,212.69,48.94
2025-09-22 20:00:00+00:00,-2596.73,-2333.60,-263.13,263.13,10.13
2025-09-22 21:00:00+00:00,-1264.59,-1409.08,144.50,144.50,-11.43
2025-09-22 22:00:00+00:00,-5964.75,-5277.14,-687.62,687.62,11.53
2025-09-22 23:00:00+00:00,9661.46,8478.88,1182.59,1182.59,12.24
2025-09-23 00:00:00+00:00,2500.72,3231.11,-730.40,730.40,-29.21
2025-09-23 01:00:00+00:00,6995.87,6848.34,147.53,147.53,2.11
2025-09-23 02:00:00+00:00,4522.51,4850.87,-328.36,328.36,-7.26
2025-09-23 03:00:00+00:00,7907.46,8147.85,-240.40,240.40,-3.04
2025-09-23 04:00:00+00:00,4842.58,5076.98,-234.40,234.40,-4.84
2025-09-23 05:00:00+00:00,4168.68,4578.03,-409.35,409.35,-9.82
2025-09-23 06:00:00+00:00,2410.13,2413.63,-3.50,3.50,-0.15
2025-09-23 07:00:00+00:00,-1557.38,-1538.94,-18.44,18.44,1.18
2025-09-23 08:00:00+00:00,2374.07,1042.84,1331.23,1331.23,56.07
2025-09-23 09:00:00+00:00,-1052.81,-973.73,-79.08,79.08,7.51
2025-09-23 10:00:00+00:00,-1844.29,-1486.13,-358.16,358.16,19.42
2025-09-23 11:00:00+00:00,-3133.96,-3013.34,-120.62,120.62,3.85
2025-09-23 12:00:00+00:00,-3863.47,-3499.64,-363.82,363.82,9.42
2025-09-23 13:00:00+00:00,-4114.14,-4116.79,2.64,2.64,-0.06
2025-09-23 14:00:00+00:00,-3896.49,-3676.50,-219.99,219.99,5.65
2025-09-23 15:00:00+00:00,-3106.54,-2782.57,-323.97,323.97,10.43
2025-09-23 16:00:00+00:00,-1725.38,-2295.29,569.91,569.91,-33.03
2025-09-23 17:00:00+00:00,-1492.76,-1902.61,409.86,409.86,-27.46
2025-09-23 18:00:00+00:00,-1839.53,-2180.37,340.84,340.84,-18.53
2025-09-23 19:00:00+00:00,-2033.65,-2541.35,507.71,507.71,-24.97
2025-09-23 20:00:00+00:00,-2196.44,-2353.87,157.43,157.43,-7.17
2025-09-23 21:00:00+00:00,-1260.84,-1816.57,555.73,555.73,-44.08
2025-09-23 22:00:00+00:00,-50.30,-555.07,504.77,504.77,-1003.58
2025-09-23 23:00:00+00:00,-1520.76,-1398.35,-122.41,122.41,8.05
2025-09-24 00:00:00+00:00,3696.83,3641.05,55.78,55.78,1.51
