timestamp_utc,Volumen_Total_m3,fecha_hora_local,anio,mes,dia,hora,dia_semana,es_fin_de_semana,hora_seno,hora_coseno,dia_semana_seno,dia_semana_coseno,feriado,nombre_feriado,feriado_movible,feriado_irrenunciable,fecha_feriado_oficial,fecha_feriado_observado,anio_nuevo,fiestas_patrias,elecciones,festival_vina,vacaciones_escolares,inicio_clases,temporada_turistica_alta,elecciones_primarias_comunal,hour,day_of_week,day_of_month,month,quarter,year,week_of_year,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_weekend,is_morning,is_afternoon,is_evening,is_night,Volumen_Total_m3_lag_1h,Volumen_Total_m3_lag_2h,Volumen_Total_m3_lag_3h,Volumen_Total_m3_lag_24h,Volumen_Total_m3_lag_48h,Volumen_Total_m3_lag_168h,Volumen_Total_m3_rolling_mean_6h,Volumen_Total_m3_rolling_std_6h,Volumen_Total_m3_rolling_max_6h,Volumen_Total_m3_rolling_min_6h,Volumen_Total_m3_rolling_mean_24h,Volumen_Total_m3_rolling_std_24h,Volumen_Total_m3_rolling_max_24h,Volumen_Total_m3_rolling_min_24h,Volumen_Total_m3_rolling_mean_168h,Volumen_Total_m3_rolling_std_168h,Volumen_Total_m3_rolling_max_168h,Volumen_Total_m3_rolling_min_168h,Volumen_Total_m3_diff_1h,Volumen_Total_m3_diff_24h,Volumen_Total_m3_diff_168h,Volumen_Total_m3_pct_change_1h,Volumen_Total_m3_pct_change_24h,feriado_weekend,vacaciones_weekend,any_special_event,timestamp,Qin,delta_volumen_m3_hr,Demanda_m3_hr,temp,HR,mmhr,fecha,abs_demanda
2025-08-12 22:00:00+00:00,95989.5568240707,2025-08-12 18:00:00-04:00,2025,8,12,22,Tuesday,0,-0.7071067811865477,0.7071067811865474,0.7818314824680299,0.6234898018587335,0,,0,0,,,0,0,0,0,0,0,0,0,22,1,12,8,3,2025,33,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,28659.22339483,105865.3776231438,108352.28386280812,95466.3747815538,94859.3745688614,104989.9666095072,93352.22904977037,32186.287612218868,112799.8473661854,28659.22339483,114717.0175752336,22364.33322173384,137539.41280175291,28659.22339483,112592.93069684764,17413.76532222898,138581.26654657663,28659.22339483,67330.33342924071,523.1820425169135,-9000.409785436495,2.3493425659743035,0.0054802755809473,0,0,0,2025-08-12 22:00:00+00:00,10926.0,67330.33342924071,-56404.33342924071,19.1,62.0,0.0,2025-08-12,56404.33342924071
2024-05-29 16:00:00+00:00,101225.15481856608,2024-05-29 12:00:00-04:00,2024,5,29,16,Wednesday,0,-0.7071067811865471,-0.707106781186548,0.9749279121818238,-0.2225209339563143,0,,0,0,,,0,0,0,0,0,0,0,0,16,2,29,5,2,2024,22,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,0,0,1,0,0,32986.35839792401,109185.72713154028,113114.6153597214,109128.2469641489,111640.8134009351,121407.520017346,99636.9224915284,33509.193097326155,123221.5864185611,32986.35839792401,112895.57224959011,20510.61276881484,134248.9416131643,32986.35839792401,117050.26183006416,14821.749182681517,144545.1509309586,32986.35839792401,68238.79642064207,-7903.092145582821,-20182.365198779924,2.0686974778318263,-0.0724202245105171,0,0,0,2024-05-29 16:00:00+00:00,11890.8,68238.79642064207,-56347.99642064207,16.8,59.0,0.0,2024-05-29,56347.99642064207
2025-07-04 13:00:00+00:00,119626.9366716422,2025-07-04 09:00:00-04:00,2025,7,4,13,Friday,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,0,,0,0,,,0,0,0,0,1,0,0,0,13,4,4,7,3,2025,27,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,60178.7803971696,53987.3827443156,64503.7521034618,34489.840308016,107952.104406237,111866.713250547,72017.1880270049,23835.63857727013,119626.9366716422,53987.3827443156,56995.79778860923,17948.843727210337,119626.9366716422,30918.245017592,104928.79192943654,29284.600665530044,145643.6027632714,30918.245017592,59448.1562744726,85137.09636362619,7760.223421095186,0.987859107182382,2.4684688477330803,0,0,0,2025-07-04 13:00:00+00:00,11718.0,59448.1562744726,-47730.1562744726,7.8,100.0,0.1,2025-07-04,47730.1562744726
2024-07-04 10:00:00+00:00,108137.7438385701,2024-07-04 06:00:00-04:00,2024,7,4,10,Thursday,0,0.7071067811865477,-0.7071067811865475,0.4338837391175582,-0.900968867902419,0,,0,0,,,0,0,0,0,1,0,0,0,10,3,4,7,3,2024,27,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,141803.2166541166,143452.69136158488,143071.08596600252,131278.7937638772,130589.02344767647,132422.5141867788,135404.69956074742,13575.680597940302,143452.69136158488,108137.7438385701,120205.05850088756,13056.716775400377,143452.69136158488,106571.9317330928,114141.98568349743,14829.510722041316,147140.4311579218,85051.88589194449,-33665.47281554651,-23141.04992530712,-24284.77034820871,-0.2374097965468767,-0.1762740901392607,0,0,0,2024-07-04 10:00:00+00:00,10983.6,-33665.47281554651,44649.07281554651,8.4,73.7,0.0,2024-07-04,44649.07281554651
2024-11-28 10:00:00+00:00,102261.7086983306,2024-11-28 07:00:00-03:00,2024,11,28,10,Thursday,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,0,,0,0,,,0,0,0,0,0,0,0,0,10,3,28,11,4,2024,48,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,134123.84584570592,138422.0392565792,140529.21861113262,121017.1988923958,120959.9466282381,123213.8422654302,131828.7979291187,14651.753506361702,140529.21861113262,102261.7086983306,114812.27776448196,14338.47214350287,140529.21861113262,98826.5603861791,113395.08173570051,15331.897699076277,144220.03276314543,86139.98539451341,-31862.13714737531,-18755.49019406519,-20952.13356709959,-0.2375575867696863,-0.1549820221069726,0,0,0,2024-11-28 10:00:00+00:00,12747.6,-31862.13714737531,44609.73714737531,8.6,91.6,0.0,2024-11-28,44609.73714737531
2025-04-11 22:00:00+00:00,102405.343383963,2025-04-11 18:00:00-04:00,2025,4,11,22,Friday,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.900968867902419,0,,0,0,,,0,0,0,0,0,0,0,0,22,4,11,4,2,2025,15,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,45594.425519435,98818.37839169949,99978.5023739412,100138.2843133335,106487.730935481,110782.7171911846,91126.2309658727,22337.66971855751,102405.343383963,45594.425519435,88654.23206192272,48630.25983595404,135267.5526790104,2913.7660325,111851.2496539382,24716.7479061546,143725.5511382821,2913.7660325,56810.917864528,2267.0590706295043,-8377.373807221593,1.2460057828848372,0.0226392841276954,0,0,0,2025-04-11 22:00:00+00:00,12636.0,56810.917864528,-44174.917864528,14.9,54.0,0.0,2025-04-11,44174.917864528
2025-05-13 20:00:00+00:00,92223.1168226304,2025-05-13 16:00:00-04:00,2025,5,13,20,Tuesday,0,-0.9659258262890684,0.2588190451025203,0.7818314824680299,0.6234898018587335,0,,0,0,,,0,0,0,0,0,0,0,0,20,1,13,5,2,2025,20,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,0,0,0,1,0,37981.984202862,111655.30346988812,114843.1644690193,96284.2070387178,117156.3163757678,105435.69210021022,98679.00569758266,31239.692265841128,118592.7812946353,37981.984202862,112614.99482842046,20340.2666143182,131234.6330178178,37981.984202862,118762.54836916452,14925.70566375077,148842.59681800002,37981.984202862,54241.1326197684,-4061.090216087396,-13212.575277579816,1.428075277217383,-0.0421781550784787,0,0,0,2025-05-13 20:00:00+00:00,10900.8,54241.1326197684,-43340.33261976841,15.1,80.0,0.0,2025-05-13,43340.33261976841
2024-04-30 12:00:00+00:00,106531.1325276201,2024-04-30 08:00:00-04:00,2024,4,30,12,Tuesday,0,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335,0,,0,0,,,0,0,0,0,0,0,0,0,12,1,30,4,2,2024,18,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,137505.5031915341,140143.4064080243,139523.26320944328,117258.231637301,127254.3994031924,117561.97233515978,133997.50088829995,13503.7696712646,140935.7792918421,106531.1325276201,117828.4162599912,16155.284310496188,140935.7792918421,100563.0283742534,115703.41469667382,17510.35671544605,144605.5684330479,3253.89142759,-30974.37066391401,-10727.0991096809,-11030.839807539684,-0.2252591346890983,-0.0914826955847465,0,0,0,2024-04-30 12:00:00+00:00,11869.2,-30974.37066391401,42843.57066391401,11.4,98.3,0.0,2024-04-30,42843.57066391401
2025-09-06 11:00:00+00:00,104916.9802714037,2025-09-06 07:00:00-04:00,2025,9,6,11,Saturday,1,0.4999999999999999,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,0,,0,0,,,0,0,0,0,0,0,0,0,11,5,6,9,3,2025,36,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210292e-16,1,1,0,0,0,136726.8208282115,140529.39612333718,142329.4724845105,117426.96949205433,119869.8693187908,125974.24249635587,134744.71017562808,14802.632635711478,143742.9741762651,104916.9802714037,120799.15096007152,12943.67915834287,143742.9741762651,104916.9802714037,115818.75242846242,13796.145535359472,143742.9741762651,88346.7680580548,-31809.840556807787,-12509.98922065062,-21057.262224952166,-0.2326525283343991,-0.1065342082382284,0,0,0,2025-09-06 11:00:00+00:00,11001.6,-31809.840556807787,42811.440556807785,8.0,100.0,0.0,2025-09-06,42811.440556807785
2024-08-10 08:00:00+00:00,112127.6605907289,2024-08-10 04:00:00-04:00,2024,8,10,8,Saturday,1,0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0,,0,0,,,0,0,0,0,0,0,0,0,8,5,10,8,3,2024,32,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,1,0,0,0,141377.2256010031,137501.5030002179,132657.408291298,134993.8912522198,137325.2775697157,119693.36066133362,128259.72879218544,11031.143660678066,141377.2256010031,112127.6605907289,111384.60500189656,13832.325869639712,141377.2256010031,96432.99026459247,111069.932737404,15588.742248317134,141377.2256010031,68387.1056210285,-29249.5650102742,-22866.23066149089,-7565.700070604711,-0.206890217897066,-0.1693871511472181,0,0,0,2024-08-10 08:00:00+00:00,11833.2,-29249.565010274197,41082.76501027419,9.9,65.7,0.0,2024-08-10,41082.76501027419
2025-06-26 12:00:00+00:00,96230.322048013,2025-06-26 08:00:00-04:00,2025,6,26,12,Thursday,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0,,0,0,,,0,0,0,0,1,0,0,0,12,3,26,6,2,2025,26,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,1,0,0,125330.377570578,130213.9861201471,133471.21552934422,121142.4577875723,118271.9005383271,115968.1115786549,122696.5586529154,14966.928546463096,136066.09972011202,96230.322048013,112910.59479286162,14226.896891470406,136066.09972011202,85842.8262906951,118149.79783793051,14719.253547581951,148032.14795912258,85842.8262906951,-29100.055522565,-24912.135739559308,-19737.78953064191,-0.2321867697731758,-0.205643307842108,0,0,0,2025-06-26 12:00:00+00:00,11682.0,-29100.055522565,40782.055522565,6.3,95.1,0.0,2025-06-26,40782.055522565
2025-09-03 08:00:00+00:00,108133.33371586372,2025-09-03 04:00:00-04:00,2025,9,3,8,Wednesday,0,0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,0,,0,0,,,0,0,0,0,0,0,0,0,8,2,3,9,3,2025,36,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210292e-16,0,1,0,0,0,137910.6469713134,139246.47494325758,138850.333440385,135518.8105301465,131330.16454030582,139611.2461289099,131340.8653263021,11932.643682743152,139246.47494325758,108133.33371586372,120582.09931061255,10737.401854214608,139246.47494325758,106637.2435737646,115377.4097426524,13903.97772506596,139246.47494325758,81598.49735390331,-29777.313255449684,-27385.47681428278,-31477.912413046182,-0.215917435741155,-0.2020787867540411,0,0,0,2025-09-03 08:00:00+00:00,10983.6,-29777.313255449684,40760.91325544968,6.6,88.7,0.0,2025-09-03,40760.91325544968
2024-09-19 12:00:00+00:00,107480.7819535136,2024-09-19 09:00:00-03:00,2024,9,19,12,Thursday,0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,1,Glorias del Ejército (Fiestas Patrias),0,1,2024-09-19,2024-09-19,0,1,0,0,0,0,0,0,12,3,19,9,3,2024,38,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,0,0,1,0,0,138763.91079118158,135470.38954962732,146301.0067470461,131051.9163856922,124523.55164549733,123825.04814342438,137436.641333193,15608.733007635508,148800.70556906532,107480.7819535136,126057.95822904869,20473.8262685663,148800.70556906532,42282.304350012,117940.0441155866,15968.289494450932,149657.565035131,42282.304350012,-31283.128837667988,-23571.1344321786,-16344.266189910792,-0.225441389330287,-0.179861043487587,0,0,1,2024-09-19 12:00:00+00:00,9252.0,-31283.128837667988,40535.12883766799,10.4,93.0,0.1,2024-09-19,40535.12883766799
2024-10-19 07:00:00+00:00,109700.5646912786,2024-10-19 04:00:00-03:00,2024,10,19,7,Saturday,1,0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0,,0,0,,,0,0,0,0,0,0,0,0,7,5,19,10,4,2024,42,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,0,0,137906.7664702181,131896.10442881883,127274.345842617,129598.9477023754,132401.94329002246,135483.04190631802,124365.76707222394,10235.2837273322,137906.7664702181,109700.5646912786,114212.00481901193,11660.67388391047,137906.7664702181,99779.57621573831,113363.91832026024,14632.67545955528,141311.46352974468,84607.9439860676,-28206.201778939503,-19898.3830110968,-25782.477215039413,-0.204530948704615,-0.1535381526152012,0,0,0,2024-10-19 07:00:00+00:00,11257.2,-28206.201778939503,39463.4017789395,9.6,98.9,0.0,2024-10-19,39463.4017789395
2024-01-17 13:00:00+00:00,97626.46188605049,2024-01-17 10:00:00-03:00,2024,1,17,13,Wednesday,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,0,,0,0,,,0,0,0,0,0,0,1,0,13,2,17,1,1,2024,3,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,1,0,0,124239.4628384378,128730.9639790666,131737.508710479,116032.3559960189,104740.9284920488,115178.9691973684,125975.71095717268,14709.510799011625,137699.45169207218,97626.46188605049,114078.88353319252,15356.999259728573,137699.45169207218,94363.1192881279,115189.6925708691,16282.637874017371,148707.09735794,82337.2736093768,-26613.00095238732,-18405.894109968416,-17552.50731131791,-0.2142073085666437,-0.1586272548891443,0,0,0,2024-01-17 13:00:00+00:00,12740.4,-26613.00095238732,39353.40095238732,13.8,92.0,0.0,2024-01-17,39353.40095238732
2024-02-23 12:00:00+00:00,98974.63824913402,2024-02-23 09:00:00-03:00,2024,2,23,12,Friday,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,0,,0,0,,,0,0,0,0,0,0,1,0,12,4,23,2,1,2024,8,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,0,125319.6449634892,134489.46080180063,140915.54999565758,126738.2742040343,116122.0622394011,130469.90547089408,131465.4179627807,17517.374872556513,144851.551377506,98974.63824913402,122999.08048599356,12618.566304563908,144851.551377506,98974.63824913402,116846.62313409612,14551.419794070334,144851.551377506,85207.77576779269,-26345.006714355182,-27763.63595490028,-31495.267221760063,-0.2102224812560758,-0.2190627585018553,0,0,0,2024-02-23 12:00:00+00:00,12531.6,-26345.006714355182,38876.60671435519,15.5,80.0,0.0,2024-02-23,38876.60671435519
2024-04-16 00:00:00+00:00,75934.13745819201,2024-04-15 20:00:00-04:00,2024,4,16,0,Tuesday,0,-0.2588190451025215,0.9659258262890682,0.0,1.0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,16,4,2,2024,16,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,103495.63849981852,100336.8168361044,99521.5211956058,97014.1494233904,89738.7058316916,115750.6864297742,96821.90560586886,10331.873161596244,103495.63849981852,75934.13745819201,111142.44632165402,12900.559205155285,130589.3121743584,75934.13745819201,113293.96780763802,15974.31148344452,142190.1914015288,75934.13745819201,-27561.50104162652,-21080.011965198384,-39816.54897158219,-0.2663059182119529,-0.2172880151038662,0,0,0,2024-04-16 00:00:00+00:00,11289.6,-27561.501041626518,38851.10104162651,12.8,73.0,0.0,2024-04-16,38851.10104162651
2024-01-21 12:00:00+00:00,116764.454847658,2024-01-21 09:00:00-03:00,2024,1,21,12,Sunday,1,1.2246467991473532e-16,-1.0,-0.78183148246803,0.6234898018587333,0,,0,0,,,0,0,0,0,0,0,1,0,12,6,21,1,1,2024,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,1,0,1,0,0,142924.12891277912,147917.8588390093,148891.5011388805,124695.4621031476,116287.1868037042,126616.8445406002,140892.80073386058,12146.429944211728,148891.5011388805,116764.454847658,116495.42035640222,18719.9595839908,148891.5011388805,88635.2940011657,114015.63877497266,15933.142316544669,148891.5011388805,79311.1686212342,-26159.67406512113,-7931.007255489603,-9852.389692942204,-0.1830318943632347,-0.0636030142695096,0,0,0,2024-01-21 12:00:00+00:00,12618.0,-26159.67406512113,38777.67406512113,12.1,98.0,0.0,2024-01-21,38777.67406512113
2025-08-12 11:00:00+00:00,105588.6828034822,2025-08-12 07:00:00-04:00,2025,8,12,11,Tuesday,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,0,,0,0,,,0,0,0,0,0,0,0,0,11,1,12,8,3,2025,33,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,132041.2873808946,135130.563034605,137539.41280175291,121372.5784307856,122918.4014796892,125701.27099368768,130502.66974669484,12354.460918337434,137539.41280175291,105588.6828034822,113214.78105637642,15697.758226749582,137539.41280175291,95458.318373116,112830.3924079823,16132.683347447,138581.26654657663,49619.2104477906,-26452.604577412392,-15783.895627303398,-20112.588190205483,-0.2003358578374471,-0.1300449890030505,0,0,0,2025-08-12 11:00:00+00:00,11728.8,-26452.604577412392,38181.4045774124,14.8,68.9,0.0,2025-08-12,38181.4045774124
2024-02-14 21:00:00+00:00,82295.51949121401,2024-02-14 18:00:00-03:00,2024,2,14,21,Wednesday,0,-0.7071067811865477,0.7071067811865474,0.9749279121818238,-0.2225209339563143,0,,0,0,,,0,0,0,0,0,0,1,0,21,2,14,2,1,2024,7,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0,0,0,1,0,106981.7772622118,110626.70839709647,106456.097152361,99773.2517217326,85009.3872013788,99538.5303542507,103166.68487749732,10374.683110175729,110626.70839709647,82295.51949121401,117342.32733979129,15684.76110293213,140268.53530701442,82295.51949121401,113423.3348997413,15030.092423030355,143776.7983526794,82295.51949121401,-24686.257770997792,-17477.73223051858,-17243.01086303669,-0.2307519878875437,-0.1751745275303239,0,0,0,2024-02-14 21:00:00+00:00,12744.0,-24686.257770997792,37430.25777099779,20.4,71.0,0.0,2024-02-14,37430.25777099779
2024-08-19 11:00:00+00:00,97440.7653374257,2024-08-19 07:00:00-04:00,2024,8,19,11,Monday,0,0.4999999999999999,-0.8660254037844386,0.0,1.0,0,,0,0,,,0,0,0,0,0,0,0,0,11,0,19,8,3,2024,34,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,123464.17531107127,128261.0105057396,131771.6133767182,136811.33697853843,124247.6223259763,120350.5319137944,124241.96208327358,13582.88737804113,133313.43019777563,97440.7653374257,118260.57864738548,10591.667243934278,133313.43019777563,97440.7653374257,116868.28842531692,13685.96576976185,144944.9716601147,93068.8297045815,-26023.40997364557,-39370.57164111272,-22909.766576368696,-0.2107770121015176,-0.2877727278353311,0,0,0,2024-08-19 11:00:00+00:00,10850.4,-26023.40997364557,36873.80997364557,4.8,86.6,0.0,2024-08-19,36873.80997364557
2024-03-02 10:00:00+00:00,104134.064258399,2024-03-02 07:00:00-03:00,2024,3,2,10,Saturday,1,0.4999999999999999,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,0,,0,0,,,0,0,0,0,0,0,1,0,10,5,2,3,1,2024,9,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,1,0,0,0,129045.7231775022,141615.7954222805,137208.32057447569,129066.76317065571,131576.54005098992,129195.9391701872,129050.3306094375,13101.88337079433,141615.7954222805,104134.064258399,112998.57237119989,13853.738876524689,141615.7954222805,96837.43132776512,115012.7727983844,14314.899045034846,144811.93252426904,87912.9084424803,-24911.6589191032,-24932.69891225672,-25061.8749117882,-0.1930452114622756,-0.1931767582897388,0,0,0,2024-03-02 10:00:00+00:00,11901.6,-24911.6589191032,36813.2589191032,13.6,98.3,0.0,2024-03-02,36813.2589191032
2025-03-04 08:00:00+00:00,104296.74583804332,2025-03-04 05:00:00-03:00,2025,3,4,8,Tuesday,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,0,,0,0,,,0,0,0,0,0,1,1,0,8,1,4,3,1,2025,10,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,1,0,0,0,127324.06639241731,126175.4794721038,123427.26253967592,129412.5623292652,140539.5383243069,134928.80644777618,118391.03540874676,9111.82685651722,127324.06639241731,104296.74583804332,103121.05400471088,15493.208518098749,127497.2815274208,83463.69730818349,107124.06658349364,22377.94732810823,142552.76669303302,9032.5477305213,-23027.32055437399,-25115.81649122188,-30632.060609732856,-0.1808559937396514,-0.1940755676200858,0,0,0,2025-03-04 08:00:00+00:00,13435.2,-23027.32055437399,36462.52055437399,14.7,74.4,0.0,2025-03-04,36462.52055437399
2024-08-20 11:00:00+00:00,98887.25565148258,2024-08-20 07:00:00-04:00,2024,8,20,11,Tuesday,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,0,,0,0,,,0,0,0,0,0,0,0,0,11,1,20,8,3,2024,34,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,123476.9831925062,130447.63240418262,132245.5080507654,97440.7653374257,136811.33697853843,117877.2058471994,125253.78163366986,13427.9336435097,133307.2610980956,98887.25565148258,110555.36198381084,14444.107650806724,133307.2610980956,94653.5414011153,116382.48900028656,14042.441220951316,144944.9716601147,93068.8297045815,-24589.72754102361,1446.4903140568786,-18989.95019571681,-0.1991442202850641,0.0148448168387005,0,0,0,2024-08-20 11:00:00+00:00,10850.4,-24589.727541023614,35440.12754102362,5.4,71.9,0.0,2024-08-20,35440.12754102362
2025-01-28 10:00:00+00:00,96695.634157678,2025-01-28 07:00:00-03:00,2025,1,28,10,Tuesday,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,0,,0,0,,,0,0,0,0,0,0,1,0,10,1,28,1,1,2025,5,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,1,0,0,0,118944.3816201727,119107.38076685392,124167.9761018356,125017.67778382127,137058.9824882791,133375.8720548688,116485.62848924524,9884.158213065131,124167.9761018356,96695.634157678,99993.27858240898,14997.02102384738,124167.9761018356,78959.67042949621,110398.63055137548,14743.64244464396,139968.90981235408,78959.67042949621,-22248.747462494703,-28322.04362614328,-36680.23789719082,-0.1870516888602779,-0.2265443105983566,0,0,0,2025-01-28 10:00:00+00:00,13186.8,-22248.747462494703,35435.54746249471,13.4,90.2,0.0,2025-01-28,35435.54746249471
2024-11-29 12:00:00+00:00,94549.4714641382,2024-11-29 09:00:00-03:00,2024,11,29,12,Friday,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,0,,0,0,,,0,0,0,0,0,0,0,0,12,4,29,11,4,2024,48,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,117144.7333665825,123077.3698444458,128726.87550289893,122142.277623082,113603.03752464207,119070.28314303212,121300.70817490538,14373.3850699391,133917.2125439921,94549.4714641382,115001.62247671692,11598.33496100418,133917.2125439921,94549.4714641382,113530.85571765514,14971.585193212077,144220.03276314543,86139.98539451341,-22595.261902444297,-27592.8061589438,-24520.81167889392,-0.1928832927702917,-0.2259070871765814,0,0,0,2024-11-29 12:00:00+00:00,12679.2,-22595.261902444297,35274.461902444295,16.1,63.0,0.0,2024-11-29,35274.461902444295
2025-08-19 09:00:00+00:00,114305.62926847878,2025-08-19 05:00:00-04:00,2025,8,19,9,Tuesday,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,0,,0,0,,,0,0,0,0,0,0,0,0,9,1,19,8,3,2025,34,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,138185.6108286061,140356.09283290862,141603.7866201062,129691.43339101793,139347.6805004152,135130.563034605,135026.93929254625,10350.60954004732,141603.7866201062,114305.62926847878,120171.31407231244,11841.619376119934,141603.7866201062,107033.33328489352,117515.74858707529,15644.178866100296,147643.20060979528,28659.22339483,-23879.981560127315,-15385.80412253915,-20824.933766126225,-0.1728109129230977,-0.1186339276253595,0,0,0,2025-08-19 09:00:00+00:00,11332.8,-23879.981560127315,35212.78156012732,8.7,88.5,0.0,2025-08-19,35212.78156012732
2024-12-11 12:00:00+00:00,105524.43302690928,2024-12-11 09:00:00-03:00,2024,12,11,12,Wednesday,0,1.2246467991473532e-16,-1.0,0.9749279121818238,-0.2225209339563143,0,,0,0,,,0,0,0,0,0,0,1,0,12,2,11,12,4,2024,50,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0,1,0,0,127831.9039270446,132123.5060038859,136449.4015634904,117066.6862878645,116568.158046772,118468.2362397862,130466.28927302416,13174.254741567467,141301.55629781628,105524.43302690928,116831.84495375903,15031.70808434856,141301.55629781628,99084.1222636044,114953.73161669869,13843.659927393595,141982.06763133072,92940.1700128286,-22307.47090013532,-11542.253260955227,-12943.803212876926,-0.1745062868880251,-0.0985955409429892,0,0,0,2024-12-11 12:00:00+00:00,12801.6,-22307.47090013532,35109.07090013532,14.4,69.0,0.0,2024-12-11,35109.07090013532
