timestamp,Q_net_real,Q_net_pred,error,error_abs,error_pct
2025-07-02 04:00:00+00:00,5611.759602523685,5876.7007,-264.9410810700647,264.9410810700647,4.721176597638236
2025-07-02 05:00:00+00:00,5164.700935004788,5327.8486,-163.14769780771167,163.14769780771167,3.1588992249666514
2025-07-02 06:00:00+00:00,2093.08125799903,2193.2585,-100.17728692284481,100.17728692284481,4.786115519404801
2025-07-02 07:00:00+00:00,-1979.0114233762,-1973.7378,-5.2736304074499,5.2736304074499,0.26647801751710304
2025-07-02 08:00:00+00:00,-3967.797750029509,-3826.0898,-141.7079062795092,141.7079062795092,3.5714498370904937
2025-07-02 09:00:00+00:00,6754.057026016715,6744.21,9.847065079215099,9.847065079215099,0.14579481697125266
2025-07-02 10:00:00+00:00,-6506.233894624209,-5984.5723,-521.6616289992089,521.6616289992089,8.01787389522275
2025-07-02 11:00:00+00:00,-6023.987869507386,-5937.0938,-86.89411950738577,86.89411950738577,1.4424683679599037
2025-07-02 12:00:00+00:00,-5752.203963527922,-5911.1255,158.9215247533284,158.9215247533284,2.762793631119075
2025-07-02 13:00:00+00:00,-5827.007813145188,-6475.409,648.4013665423117,648.4013665423117,11.127518399401808
2025-07-02 14:00:00+00:00,-3191.230641334507,-3253.9114,62.6807356186182,62.6807356186182,1.9641556083958387
2025-07-02 15:00:00+00:00,-3015.9259878020966,-3264.1064,248.18045751040336,248.18045751040336,8.228996948670773
2025-07-02 16:00:00+00:00,44.57955613588274,-389.42166,434.00121751283586,434.00121751283586,973.5431554992579
2025-07-02 17:00:00+00:00,-230.8664982713817,-17.809637,-213.05686120167954,213.05686120167954,92.28574210504677
2025-07-02 18:00:00+00:00,-1473.4994955855072,-1128.7246,-344.77488621050725,344.77488621050725,23.39837151240477
2025-07-02 19:00:00+00:00,-1548.167964444001,-1452.9473,-95.22069881900097,95.22069881900097,6.1505405747882085
2025-07-02 20:00:00+00:00,-114.23268372949678,-758.73505,644.502362657222,644.502362657222,564.2013665575824
2025-07-02 21:00:00+00:00,-960.5943453378133,-1179.8866,219.29225134187425,219.29225134187425,22.828809310214655
2025-07-02 22:00:00+00:00,397.4917897910928,320.64142,76.85037133406155,76.85037133406155,19.33382608341453
2025-07-02 23:00:00+00:00,1624.626947414028,1703.7909,-79.16394614065939,79.16394614065939,4.8727460951369315
2025-07-03 00:00:00+00:00,4577.427823528793,5047.6533,-470.22549678370706,470.22549678370706,10.272701502067697
2025-07-03 01:00:00+00:00,4969.641389014185,5335.9917,-366.3503102045652,366.3503102045652,7.371765516409569
2025-07-03 02:00:00+00:00,5731.176141453514,6062.128,-330.951788233986,330.951788233986,5.774587625046394
2025-07-03 03:00:00+00:00,4915.184658365906,5100.4854,-185.30069319659378,185.30069319659378,3.7699640212133665
2025-07-03 04:00:00+00:00,6307.888289540497,6537.487,-229.59852686575323,229.59852686575323,3.6398635538055557
2025-07-03 05:00:00+00:00,5304.855062700692,5136.076,168.77889082569163,168.77889082569163,3.1815928772946838
2025-07-03 06:00:00+00:00,2808.430765421916,2909.2905,-100.85976192183398,100.85976192183398,3.5913209313771928
2025-07-03 07:00:00+00:00,2824.548640962196,2572.978,251.5706136184458,251.5706136184458,8.906577495962226
2025-07-03 09:00:00+00:00,-711.972703018997,-755.2282,43.25550743022177,43.25550743022177,6.075444640897647
2025-07-03 10:00:00+00:00,-2489.3351929499986,-2506.5273,17.1921508000014,17.1921508000014,0.6906322157293634
2025-07-03 11:00:00+00:00,-2075.8596656500013,-798.33203,-1277.5276344000013,1277.5276344000013,61.54210014962532
2025-07-03 12:00:00+00:00,-1547.4950922459975,-1717.7318,170.23671927744,170.23671927744,11.000792191874579
2025-07-03 13:00:00+00:00,-1800.2127926500034,-2130.093,329.8802249281216,329.8802249281216,18.324512872865512
2025-07-03 14:00:00+00:00,-1480.5740790739949,-1620.6583,140.08424612131762,140.08424612131762,9.461481738821972
2025-07-03 15:00:00+00:00,-1200.2807922500033,-997.8211,-202.45968629297204,202.45968629297204,16.867693593050703
2025-07-03 16:00:00+00:00,-649.7920689999992,-663.34766,13.555587250000826,13.555587250000826,2.086142305624362
2025-07-03 17:00:00+00:00,-240.94835010000315,-36.504234,-204.4441157860383,204.4441157860383,84.84976788643121
2025-07-03 19:00:00+00:00,184.2986265154977,349.29788,-164.99925556458044,164.99925556458044,89.52820684787125
2025-07-03 20:00:00+00:00,-1364.9915399197052,-1351.0845,-13.907067263455247,13.907067263455247,1.0188390811765267
2025-07-03 21:00:00+00:00,2085.781000921401,1329.1305,756.6505077573383,756.6505077573383,36.27660370015286
2025-07-03 22:00:00+00:00,39.67289561779762,14.618771,25.054125018432387,25.054125018432387,63.15174284176243
2025-07-03 23:00:00+00:00,554.2353841053118,552.0396,2.195772288905573,2.195772288905573,0.3961804590391053
2025-07-04 00:00:00+00:00,2362.7157301769985,1793.9846,568.7311110363735,568.7311110363735,24.07107650626121
2025-07-04 01:00:00+00:00,2974.5289919029965,3139.0493,-164.5203245032535,164.5203245032535,5.530970615888982
2025-07-04 02:00:00+00:00,3673.4647220924016,2869.7522,803.7125248267766,803.7125248267766,21.87886874190486
2025-07-04 03:00:00+00:00,3558.993936699604,3833.4727,-274.4787195503959,274.4787195503959,7.712255891195221
2025-07-04 04:00:00+00:00,1769.9573499460969,1850.0437,-80.08635122577812,80.08635122577812,4.524761640624679
2025-07-04 05:00:00+00:00,-1671.328512906206,-2331.2488,659.920266390669,659.920266390669,39.48477281962719
2025-07-04 06:00:00+00:00,2023.0613873217007,1037.5828,985.4786236498257,985.4786236498257,48.712245205494504
2025-07-04 07:00:00+00:00,670.2107176603022,987.5324,-317.32169200766657,317.32169200766657,47.346555888487266
2025-07-04 08:00:00+00:00,-445.0693454425928,-504.90555,59.83620265311032,59.83620265311032,13.444242625518743
2025-07-04 09:00:00+00:00,-198.2925111700024,-463.6382,265.3457029413257,265.3457029413257,133.81529205297952
2025-07-04 10:00:00+00:00,-2300.239763673308,-2597.5754,297.33567577981694,297.33567577981694,12.926290575248315
2025-07-04 11:00:00+00:00,-10516.3693591462,-11142.506,626.1365002288003,626.1365002288003,5.953922678497809
2025-07-04 12:00:00+00:00,6191.397652854001,6401.04,-209.64238620849937,209.64238620849937,3.386026838574359
2025-07-04 14:00:00+00:00,-8744.450179171195,-7980.376,-764.0742026086955,764.0742026086955,8.737818695893296
2025-07-04 15:00:00+00:00,186.06665801200143,-12.836325,198.9029827037739,198.9029827037739,106.89877747519093
2025-07-04 16:00:00+00:00,-1246.0062482149951,-2072.73,826.7237322537549,826.7237322537549,66.34988656261585
2025-07-04 17:00:00+00:00,-387.69187180290464,-582.5976,194.9057234119391,194.9057234119391,50.2733581969512
2025-07-04 18:00:00+00:00,-1415.7103899341018,-1310.2181,-105.49225028566434,105.49225028566434,7.451541716139752
2025-07-04 19:00:00+00:00,-204.83012743189465,-713.7498,508.9196894626366,508.9196894626366,248.45939210375718
2025-07-04 20:00:00+00:00,79.18755466889706,-191.29814,270.48569614838925,270.48569614838925,341.5760182005335
2025-07-04 21:00:00+00:00,3960.0506348565978,3640.9805,319.07016610659775,319.07016610659775,8.057224402590297
2025-07-04 22:00:00+00:00,396.3687005528191,1265.1348,-868.7660650721809,868.7660650721809,219.18129858904217
2025-07-04 23:00:00+00:00,2664.814210692057,2668.7168,-3.902586182943196,3.902586182943196,0.14644871553464464
2025-07-05 00:00:00+00:00,2596.820243930124,4237.4307,-1640.610420132376,1640.610420132376,63.17766599236825
2025-07-05 01:00:00+00:00,2477.422582364597,3143.3242,-665.901636385403,665.901636385403,26.878807076579868
2025-07-05 02:00:00+00:00,-678.2203260751121,-356.26923,-321.95110000089335,321.95110000089335,47.46998690883199
2025-07-05 03:00:00+00:00,4002.7520768623217,3320.1067,682.6453874091967,682.6453874091967,17.054400929680085
2025-07-05 04:00:00+00:00,-3532.621369705201,-3961.7947,429.1733080291742,429.1733080291742,12.148862363502856
2025-07-05 06:00:00+00:00,-12228.98478147421,-11928.328,-300.65665647420974,300.65665647420974,2.458557777663416
2025-07-05 08:00:00+00:00,382.8680387470231,-247.55507,630.4231077167497,630.4231077167497,164.65806594352384
2025-07-05 09:00:00+00:00,-1357.7023806105135,-2183.3572,825.6547971238615,825.6547971238615,60.81265002662749
2025-07-05 10:00:00+00:00,-2561.5780103660945,-2955.335,393.75695057140547,393.75695057140547,15.371655634845597
2025-07-05 11:00:00+00:00,-7608.980660465793,-8016.439,407.45830437795667,407.45830437795667,5.354965698559334
2025-07-05 12:00:00+00:00,-2730.919053593097,-3878.2468,1147.327772578778,1147.327772578778,42.01251483705558
2025-07-05 13:00:00+00:00,-6064.488365396304,-6707.7905,643.3021619474457,643.3021619474457,10.607690594611388
2025-07-05 14:00:00+00:00,-4234.224188160108,-4222.271,-11.953192066357587,11.953192066357587,0.28229946113343596
2025-07-05 15:00:00+00:00,-4114.871127781793,-4107.7017,-7.169467625542893,7.169467625542893,0.1742331023962771
2025-07-05 16:00:00+00:00,-3160.594700643327,-3033.2637,-127.33102876832709,127.33102876832709,4.028704747951686
2025-07-05 17:00:00+00:00,-1305.0793418729736,-1504.5984,199.5190467989014,199.5190467989014,15.287886368085738
2025-07-05 18:00:00+00:00,-927.959146412628,-1168.8165,240.8573819076845,240.8573819076845,25.955601907563334
2025-07-05 19:00:00+00:00,-469.6215288343956,-724.3369,254.71538522810442,254.71538522810442,54.2384387403001
2025-07-05 20:00:00+00:00,-261.2901508662035,-197.36227,-63.9278766962816,63.9278766962816,24.466240493319084
2025-07-05 21:00:00+00:00,537.4957122520427,541.8227,-4.326980619051028,4.326980619051028,0.8050260719144152
2025-07-05 22:00:00+00:00,949.836240809076,1217.0809,-267.2446918081115,267.2446918081115,28.135870198053397
2025-07-05 23:00:00+00:00,-1702.1430096834956,-1097.3604,-604.7826581209956,604.7826581209956,35.53066074239272
2025-07-06 00:00:00+00:00,4908.856857805105,4709.6763,199.1805882738554,199.1805882738554,4.057575807230095
2025-07-06 01:00:00+00:00,3838.554247664113,3907.1162,-68.56196327338694,68.56196327338694,1.7861402718252362
2025-07-06 02:00:00+00:00,6294.665815312663,5965.375,329.29081531266274,329.29081531266274,5.2312676315812725
2025-07-06 03:00:00+00:00,5071.292465766295,5280.113,-208.8203272024548,208.8203272024548,4.117694426264984
2025-07-06 04:00:00+00:00,5509.252319224339,5492.653,16.599487193088862,16.599487193088862,0.3013019958291899
2025-07-06 05:00:00+00:00,4567.950051294611,4736.637,-168.6871557366394,168.6871557366394,3.692841511890689
2025-07-06 06:00:00+00:00,6021.298715244979,5965.816,55.482797276228666,55.482797276228666,0.9214423648465567
2025-07-06 07:00:00+00:00,3201.623217633227,3481.7031,-280.0799073667731,280.0799073667731,8.748059603772482
2025-07-06 08:00:00+00:00,1491.3115265306842,1513.1849,-21.873409992753295,21.873409992753295,1.4667230557547255
2025-07-06 09:00:00+00:00,-14672.089764959906,-13117.081,-1555.0087102724065,1555.0087102724065,10.598413281154402
2025-07-06 10:00:00+00:00,8203.222863132192,7540.6777,662.5451287571923,662.5451287571923,8.076644263011236
2025-07-06 11:00:00+00:00,-7043.461891637882,-7368.4795,325.0176005496178,325.0176005496178,4.614458139334639
2025-07-06 12:00:00+00:00,-8079.173619010922,-8140.683,61.509486457827734,61.509486457827734,0.7613338858455913
2025-07-06 13:00:00+00:00,-7578.725481486588,-7801.0327,222.30723335716175,222.30723335716175,2.9333063177999628
2025-07-06 14:00:00+00:00,-6084.327941114709,-6332.0234,247.69549638529134,247.69549638529134,4.071041186184173
2025-07-06 15:00:00+00:00,-5323.639065825584,-5214.007,-109.63222988808411,109.63222988808411,2.0593475352574915
2025-07-06 16:00:00+00:00,-3111.618392934616,-3551.6287,440.01026917475883,440.01026917475883,14.140881483856324
2025-07-06 17:00:00+00:00,-2145.231733939785,-2328.2014,182.96968207583996,182.96968207583996,8.529133667988885
2025-07-06 18:00:00+00:00,-1543.947711559318,-1865.7605,321.8127864875571,321.8127864875571,20.843502929418552
2025-07-06 19:00:00+00:00,-1341.827445907693,-1886.7858,544.9583206938696,544.9583206938696,40.613144585459494
2025-07-06 20:00:00+00:00,-2216.703189508218,-2541.711,325.0077479917818,325.0077479917818,14.661762094720748
2025-07-06 21:00:00+00:00,950.2089335798228,352.1882,598.0207316755259,598.0207316755259,62.93570924686417
2025-07-06 22:00:00+00:00,1724.2277204172717,1430.8717,293.3560163157092,293.3560163157092,17.013762906254378
2025-07-06 23:00:00+00:00,3477.6093116793345,3335.5125,142.0968605074595,142.0968605074595,4.086050150321258
2025-07-07 00:00:00+00:00,4442.270004590493,4746.8433,-304.57325712825696,304.57325712825696,6.85625269993767
2025-07-07 01:00:00+00:00,6931.659373005197,7160.7056,-229.04619340105273,229.04619340105273,3.3043486570193443
2025-07-07 02:00:00+00:00,5420.984666411794,5816.7993,-395.814649994456,395.814649994456,7.301526832328227
2025-07-07 03:00:00+00:00,5318.56913501893,5439.2256,-120.65645091857004,120.65645091857004,2.268588559357715
2025-07-07 04:00:00+00:00,6304.793347424071,6428.872,-124.07872288842918,124.07872288842918,1.968006182773994
2025-07-07 05:00:00+00:00,5133.329463365604,5253.0776,-119.74817335314583,119.74817335314583,2.332758382405372
2025-07-07 06:00:00+00:00,1738.4710249037016,1943.022,-204.55094775254838,204.55094775254838,11.766140753705054
2025-07-07 07:00:00+00:00,436.25876656599576,361.86636,74.39240304060513,74.39240304060513,17.052357165492353
2025-07-07 08:00:00+00:00,-904.8160579226096,-1084.786,179.96995281957788,179.96995281957788,19.89022533848211
2025-07-07 09:00:00+00:00,-2634.946765782486,-2779.9277,144.98096859251382,144.98096859251382,5.502235205478984
2025-07-07 10:00:00+00:00,-5988.1425055107975,-5659.9507,-328.1918219170475,328.1918219170475,5.4806949169131745
2025-07-07 11:00:00+00:00,-4048.559277367822,-4262.494,213.93486325717822,213.93486325717822,5.284222080015298
2025-07-07 12:00:00+00:00,-6094.194538168769,-6076.061,-18.133503012519213,18.133503012519213,0.2975537275508128
2025-07-07 13:00:00+00:00,-5630.306000158715,-5718.4883,88.1822810912854,88.1822810912854,1.5662076108971628
2025-07-07 14:00:00+00:00,-5157.699067073903,-5276.489,118.78970245734672,118.78970245734672,2.303153032244264
2025-07-07 15:00:00+00:00,-3841.8741747417225,-3647.774,-194.10024896047253,194.10024896047253,5.052228160843432
2025-07-07 16:00:00+00:00,-2486.322891614953,-2615.0977,128.77476463504718,128.77476463504718,5.17932586589361
2025-07-07 17:00:00+00:00,-3392.0418502902467,-3249.8777,-142.16416474337166,142.16416474337166,4.191108807552215
2025-07-07 18:00:00+00:00,-179.97725168758188,-804.51764,624.5403874725744,624.5403874725744,347.0107369773035
2025-07-07 19:00:00+00:00,-1125.7937828875,-1160.6993,34.9055579328126,34.9055579328126,3.1005285748944926
